StartTime,EndTime,quantity_B01,quantity_B11,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-01-14 06:00:00,2022-01-14 07:00:00,40,0,4,1947,2091,4082,60293
2022-01-14 07:00:00,2022-01-14 08:00:00,40,0,3,1856,1778,3677,64046
2022-01-14 08:00:00,2022-01-14 09:00:00,40,0,38,1637,1263,2978,64963
2022-01-14 09:00:00,2022-01-14 10:00:00,40,0,100,1080,892,2112,64222
2022-01-14 10:00:00,2022-01-14 11:00:00,40,0,118,773,778,1709,63149
2022-01-14 11:00:00,2022-01-14 12:00:00,40,0,107,729,768,1644,62672
2022-01-14 12:00:00,2022-01-14 13:00:00,43,0,83,366,631,1123,62700
2022-01-14 13:00:00,2022-01-14 14:00:00,43,0,59,374,560,1036,62924
2022-01-14 14:00:00,2022-01-14 15:00:00,41,0,26,236,445,748,62976
2022-01-14 15:00:00,2022-01-14 16:00:00,40,0,8,133,393,574,64041
2022-01-14 16:00:00,2022-01-14 17:00:00,40,0,8,120,371,539,66196
2022-01-14 17:00:00,2022-01-14 18:00:00,41,0,8,102,396,547,63597
2022-01-14 18:00:00,2022-01-14 19:00:00,44,0,8,83,419,554,60363
2022-01-14 19:00:00,2022-01-14 20:00:00,42,0,8,81,402,533,57313
2022-01-14 20:00:00,2022-01-14 21:00:00,43,0,8,102,373,526,54436
2022-01-14 21:00:00,2022-01-14 22:00:00,44,0,8,97,363,512,51598
2022-01-14 22:00:00,2022-01-14 23:00:00,41,0,8,86,365,500,49112
2022-01-14 23:00:00,2022-01-15 00:00:00,40,0,8,117,392,557,46837
2022-01-15 00:00:00,2022-01-15 01:00:00,40,0,8,221,407,676,45188
2022-01-15 01:00:00,2022-01-15 02:00:00,44,0,8,228,508,788,44593
2022-01-15 02:00:00,2022-01-15 03:00:00,41,0,8,392,555,996,43900
2022-01-15 03:00:00,2022-01-15 04:00:00,40,0,8,491,605,1144,43872
2022-01-15 04:00:00,2022-01-15 05:00:00,40,0,8,737,678,1463,44493
2022-01-15 05:00:00,2022-01-15 06:00:00,40,0,8,956,792,1796,46246
2022-01-15 06:00:00,2022-01-15 07:00:00,40,0,8,893,943,1884,49378
2022-01-15 07:00:00,2022-01-15 08:00:00,40,0,7,868,1142,2057,53057
2022-01-15 08:00:00,2022-01-15 09:00:00,40,0,29,744,1132,1945,55895
2022-01-15 09:00:00,2022-01-15 10:00:00,40,0,74,782,1102,1998,56459
2022-01-15 10:00:00,2022-01-15 11:00:00,40,0,94,832,1196,2162,56599
2022-01-15 11:00:00,2022-01-15 12:00:00,39,0,104,695,1192,2030,56235
2022-01-15 12:00:00,2022-01-15 13:00:00,40,0,99,753,1305,2197,55693
2022-01-15 13:00:00,2022-01-15 14:00:00,40,0,72,700,1233,2045,55572
2022-01-15 14:00:00,2022-01-15 15:00:00,39,0,29,823,962,1853,55822
2022-01-15 15:00:00,2022-01-15 16:00:00,40,0,6,942,884,1872,57651
2022-01-15 16:00:00,2022-01-15 17:00:00,40,0,4,901,1079,2024,60824
2022-01-15 17:00:00,2022-01-15 18:00:00,44,0,4,966,1070,2084,59169
2022-01-15 18:00:00,2022-01-15 19:00:00,41,0,4,1167,1016,2228,56737
2022-01-15 19:00:00,2022-01-15 20:00:00,43,0,4,1674,1111,2832,54277
2022-01-15 20:00:00,2022-01-15 21:00:00,40,0,4,1834,947,2825,52162
2022-01-15 21:00:00,2022-01-15 22:00:00,40,0,4,1614,846,2504,49838
2022-01-15 22:00:00,2022-01-15 23:00:00,40,0,4,1659,1074,2777,47355
2022-01-15 23:00:00,2022-01-16 00:00:00,40,0,4,2800,1379,4223,44875
2022-01-16 00:00:00,2022-01-16 01:00:00,42,0,4,3654,1585,5285,43777
2022-01-16 01:00:00,2022-01-16 02:00:00,43,0,4,5249,2048,7344,43229
2022-01-16 02:00:00,2022-01-16 03:00:00,42,0,4,6453,2542,9041,42893
2022-01-16 03:00:00,2022-01-16 04:00:00,44,0,4,5053,2904,8005,42688
2022-01-16 04:00:00,2022-01-16 05:00:00,42,0,4,4108,3760,7914,42853
2022-01-16 05:00:00,2022-01-16 06:00:00,40,0,4,4339,3827,8210,43794
2022-01-16 06:00:00,2022-01-16 07:00:00,40,0,4,3808,4171,8023,45587
2022-01-16 07:00:00,2022-01-16 08:00:00,42,0,4,3520,3950,7516,47878
2022-01-16 08:00:00,2022-01-16 09:00:00,40,0,35,3387,4165,7627,50163
2022-01-16 09:00:00,2022-01-16 10:00:00,40,0,89,2660,4368,7157,50883
2022-01-16 10:00:00,2022-01-16 11:00:00,40,0,90,3452,4564,8146,51880
2022-01-16 11:00:00,2022-01-16 12:00:00,40,0,88,4124,5047,9299,52495
2022-01-16 12:00:00,2022-01-16 13:00:00,40,0,77,4774,5701,10592,52517
2022-01-16 13:00:00,2022-01-16 14:00:00,40,0,52,4719,5060,9871,52405
2022-01-16 14:00:00,2022-01-16 15:00:00,40,0,35,4103,4286,8464,52845
2022-01-16 15:00:00,2022-01-16 16:00:00,41,0,5,3891,3854,7791,54883
2022-01-16 16:00:00,2022-01-16 17:00:00,42,0,4,4068,4412,8526,59159
2022-01-16 17:00:00,2022-01-16 18:00:00,43,0,4,4421,4395,8863,57967
2022-01-16 18:00:00,2022-01-16 19:00:00,44,0,4,3639,4172,7859,55862
2022-01-16 19:00:00,2022-01-16 20:00:00,43,0,4,4464,4197,8708,53237
2022-01-16 20:00:00,2022-01-16 21:00:00,44,0,4,4409,4325,8782,50987
2022-01-16 21:00:00,2022-01-16 22:00:00,42,0,4,3757,4286,8089,48442
2022-01-16 22:00:00,2022-01-16 23:00:00,40,0,4,2947,4472,7463,46040
2022-01-16 23:00:00,2022-01-17 00:00:00,42,0,4,2805,4282,7133,44616
2022-01-17 00:00:00,2022-01-17 01:00:00,43,0,4,3084,4569,7700,43473
2022-01-17 01:00:00,2022-01-17 02:00:00,44,0,4,3411,4706,8165,42790
2022-01-17 02:00:00,2022-01-17 03:00:00,44,0,4,3647,5012,8707,42836
2022-01-17 03:00:00,2022-01-17 04:00:00,44,0,4,3273,5528,8849,43633
2022-01-17 04:00:00,2022-01-17 05:00:00,42,0,4,4145,5788,9979,46022
2022-01-17 05:00:00,2022-01-17 06:00:00,40,0,4,3948,5954,9946,51296
2022-01-17 06:00:00,2022-01-17 07:00:00,40,0,4,3821,5952,9817,58114
2022-01-17 07:00:00,2022-01-17 08:00:00,40,0,7,4257,6094,10398,62250
2022-01-17 08:00:00,2022-01-17 09:00:00,40,0,40,4171,5883,10134,62775
2022-01-17 09:00:00,2022-01-17 10:00:00,40,0,139,4233,5735,10147,61468
2022-01-17 10:00:00,2022-01-17 11:00:00,40,0,200,4311,5832,10383,60274
2022-01-17 11:00:00,2022-01-17 12:00:00,40,0,173,4322,5690,10225,59545
2022-01-17 12:00:00,2022-01-17 13:00:00,40,0,210,4199,5784,10233,58868
2022-01-17 13:00:00,2022-01-17 14:00:00,40,0,162,4046,5757,10005,58372
2022-01-17 14:00:00,2022-01-17 15:00:00,40,0,74,3439,5482,9035,59956
2022-01-17 15:00:00,2022-01-17 16:00:00,40,0,7,2564,4736,7347,62908
2022-01-17 16:00:00,2022-01-17 17:00:00,40,0,4,2768,4280,7092,66135
2022-01-17 17:00:00,2022-01-17 18:00:00,40,0,4,2528,3827,6399,63985
2022-01-17 18:00:00,2022-01-17 19:00:00,40,0,4,2116,3308,5468,61503
2022-01-17 19:00:00,2022-01-17 20:00:00,40,0,4,1584,2273,3901,58369
2022-01-17 20:00:00,2022-01-17 21:00:00,40,0,4,1237,1636,2917,55240
2022-01-17 21:00:00,2022-01-17 22:00:00,40,0,4,1040,1700,2784,51893
2022-01-17 22:00:00,2022-01-17 23:00:00,40,0,4,906,1739,2689,49138
2022-01-17 23:00:00,2022-01-18 00:00:00,41,0,4,1012,1781,2838,46968
2022-01-18 00:00:00,2022-01-18 01:00:00,42,0,4,1063,1641,2750,45649
2022-01-18 01:00:00,2022-01-18 02:00:00,43,0,4,1051,1364,2462,45058
2022-01-18 02:00:00,2022-01-18 03:00:00,43,0,4,1215,1059,2321,44824
2022-01-18 03:00:00,2022-01-18 04:00:00,41,0,4,794,864,1703,45450
2022-01-18 04:00:00,2022-01-18 05:00:00,42,0,4,463,490,999,47548
2022-01-18 05:00:00,2022-01-18 06:00:00,40,0,4,241,381,666,52841
2022-01-18 06:00:00,2022-01-18 07:00:00,40,0,4,94,372,510,59909
2022-01-18 07:00:00,2022-01-18 08:00:00,42,0,7,184,338,571,64094
2022-01-18 08:00:00,2022-01-18 09:00:00,41,0,51,514,405,1011,64426
2022-01-18 09:00:00,2022-01-18 10:00:00,41,0,127,866,661,1695,62990
2022-01-18 10:00:00,2022-01-18 11:00:00,44,0,209,1251,695,2199,61375
2022-01-18 11:00:00,2022-01-18 12:00:00,40,0,197,1201,639,2077,60095
2022-01-18 12:00:00,2022-01-18 13:00:00,40,0,159,1139,801,2139,59519
2022-01-18 13:00:00,2022-01-18 14:00:00,40,0,131,1350,876,2397,59825
2022-01-18 14:00:00,2022-01-18 15:00:00,40,0,100,1254,932,2326,61422
2022-01-18 15:00:00,2022-01-18 16:00:00,40,0,10,1119,962,2131,64154
2022-01-18 16:00:00,2022-01-18 17:00:00,38,0,4,1106,862,2010,66816
2022-01-18 17:00:00,2022-01-18 18:00:00,40,0,4,1181,725,1950,64695
2022-01-18 18:00:00,2022-01-18 19:00:00,40,0,4,1120,918,2082,62339
2022-01-18 19:00:00,2022-01-18 20:00:00,40,0,4,1232,1078,2354,59096
2022-01-18 20:00:00,2022-01-18 21:00:00,40,0,4,1492,1012,2548,56091
2022-01-18 21:00:00,2022-01-18 22:00:00,40,0,4,1451,918,2413,52714
2022-01-18 22:00:00,2022-01-18 23:00:00,40,0,4,1698,1041,2783,49645
2022-01-18 23:00:00,2022-01-19 00:00:00,40,0,4,2340,1042,3426,47394
2022-01-19 00:00:00,2022-01-19 01:00:00,40,0,4,2556,1054,3654,45759
2022-01-19 01:00:00,2022-01-19 02:00:00,40,0,4,2802,1438,4284,44834
2022-01-19 02:00:00,2022-01-19 03:00:00,40,0,4,2656,1666,4366,44664
2022-01-19 03:00:00,2022-01-19 04:00:00,40,0,4,2912,1604,4560,45275
2022-01-19 04:00:00,2022-01-19 05:00:00,40,0,4,3280,1578,4902,47521
2022-01-19 05:00:00,2022-01-19 06:00:00,40,0,4,3416,1774,5234,52866
2022-01-19 06:00:00,2022-01-19 07:00:00,39,0,4,4323,1922,6288,60187
2022-01-19 07:00:00,2022-01-19 08:00:00,37,0,3,4612,2466,7118,64358
2022-01-19 08:00:00,2022-01-19 09:00:00,36,0,23,5066,3062,8187,65819
2022-01-19 09:00:00,2022-01-19 10:00:00,38,0,87,5425,3723,9273,65589
2022-01-19 10:00:00,2022-01-19 11:00:00,40,0,79,6007,4329,10455,64530
2022-01-19 11:00:00,2022-01-19 12:00:00,40,0,80,6555,4756,11431,63529
2022-01-19 12:00:00,2022-01-19 13:00:00,40,0,64,6796,5197,12097,63928
2022-01-19 13:00:00,2022-01-19 14:00:00,40,0,58,7223,5648,12969,63835
2022-01-19 14:00:00,2022-01-19 15:00:00,40,0,17,7833,5751,13641,64344
2022-01-19 15:00:00,2022-01-19 16:00:00,40,0,3,8959,5955,14957,65615
2022-01-19 16:00:00,2022-01-19 17:00:00,41,0,4,8966,6268,15279,67478
2022-01-19 17:00:00,2022-01-19 18:00:00,42,0,4,8712,6265,15023,64509
2022-01-19 18:00:00,2022-01-19 19:00:00,41,0,4,8888,6221,15154,61848
2022-01-19 19:00:00,2022-01-19 20:00:00,44,0,4,8928,6085,15061,58605
2022-01-19 20:00:00,2022-01-19 21:00:00,41,0,4,8863,5871,14779,55543
2022-01-19 21:00:00,2022-01-19 22:00:00,40,0,4,8416,5906,14366,52236
2022-01-19 22:00:00,2022-01-19 23:00:00,40,0,4,7379,5482,12905,48905
2022-01-19 23:00:00,2022-01-20 00:00:00,40,0,4,7949,5960,13953,46783
2022-01-20 00:00:00,2022-01-20 01:00:00,41,0,4,7766,6486,14297,45068
2022-01-20 01:00:00,2022-01-20 02:00:00,40,0,4,8974,6753,15771,44512
2022-01-20 02:00:00,2022-01-20 03:00:00,40,0,4,8941,6687,15672,44452
2022-01-20 03:00:00,2022-01-20 04:00:00,41,0,4,9031,6938,16014,45073
2022-01-20 04:00:00,2022-01-20 05:00:00,41,0,4,8700,7157,15902,47470
2022-01-20 05:00:00,2022-01-20 06:00:00,40,0,4,8561,7146,15751,52334
2022-01-20 06:00:00,2022-01-20 07:00:00,40,0,4,8850,6721,15615,59325
2022-01-20 07:00:00,2022-01-20 08:00:00,40,0,13,8653,6214,14920,63146
2022-01-20 08:00:00,2022-01-20 09:00:00,40,0,118,8190,5764,14112,62638
2022-01-20 09:00:00,2022-01-20 10:00:00,40,0,289,8699,5865,14893,60177
2022-01-20 10:00:00,2022-01-20 11:00:00,40,0,315,9001,6447,15803,58002
2022-01-20 11:00:00,2022-01-20 12:00:00,40,0,373,8674,6423,15510,56416
2022-01-20 12:00:00,2022-01-20 13:00:00,40,0,409,8842,6540,15831,56655
2022-01-20 13:00:00,2022-01-20 14:00:00,40,0,243,9083,6816,16182,58461
2022-01-20 14:00:00,2022-01-20 15:00:00,40,0,87,8881,6659,15667,60531
2022-01-20 15:00:00,2022-01-20 16:00:00,42,0,17,8792,6645,15496,63215
2022-01-20 16:00:00,2022-01-20 17:00:00,40,0,4,8443,6392,14879,66557
2022-01-20 17:00:00,2022-01-20 18:00:00,40,0,4,8488,6004,14536,64959
2022-01-20 18:00:00,2022-01-20 19:00:00,43,0,4,8355,5512,13914,62216
2022-01-20 19:00:00,2022-01-20 20:00:00,40,0,4,8510,5534,14088,59313
2022-01-20 20:00:00,2022-01-20 21:00:00,43,0,4,7690,5285,13022,56182
2022-01-20 21:00:00,2022-01-20 22:00:00,40,0,4,7925,4229,12198,52848
2022-01-20 22:00:00,2022-01-20 23:00:00,40,0,4,6495,3430,9969,49755
2022-01-20 23:00:00,2022-01-21 00:00:00,41,0,4,6332,3272,9649,46977
2022-01-21 00:00:00,2022-01-21 01:00:00,40,0,4,7075,3550,10669,45932
2022-01-21 01:00:00,2022-01-21 02:00:00,42,0,4,6356,3235,9637,45002
2022-01-21 02:00:00,2022-01-21 03:00:00,40,0,4,5695,3596,9335,44577
2022-01-21 03:00:00,2022-01-21 04:00:00,40,0,4,5650,3004,8698,44928
2022-01-21 04:00:00,2022-01-21 05:00:00,40,0,4,5538,3000,8582,47168
2022-01-21 05:00:00,2022-01-21 06:00:00,40,0,4,5663,2932,8639,52519
2022-01-21 06:00:00,2022-01-21 07:00:00,39,0,4,5281,3091,8415,59685
2022-01-21 07:00:00,2022-01-21 08:00:00,40,0,11,4537,3010,7598,63504
2022-01-21 08:00:00,2022-01-21 09:00:00,40,0,108,4855,3337,8340,62413
2022-01-21 09:00:00,2022-01-21 10:00:00,40,0,132,5243,3760,9175,60183
2022-01-21 10:00:00,2022-01-21 11:00:00,40,0,171,5186,3716,9113,59256
2022-01-21 11:00:00,2022-01-21 12:00:00,40,0,164,5002,4128,9334,59561
2022-01-21 12:00:00,2022-01-21 13:00:00,40,0,125,4834,4550,9549,60583
2022-01-21 13:00:00,2022-01-21 14:00:00,40,0,91,4390,4432,8953,60930
2022-01-21 14:00:00,2022-01-21 15:00:00,40,0,48,4302,4510,8900,61095
2022-01-21 15:00:00,2022-01-21 16:00:00,40,0,11,4438,4297,8786,62514
2022-01-21 16:00:00,2022-01-21 17:00:00,40,0,4,4478,4485,9007,65284
2022-01-21 17:00:00,2022-01-21 18:00:00,40,0,4,4560,4343,8947,62894
2022-01-21 18:00:00,2022-01-21 19:00:00,40,0,4,4760,4358,9162,59968
2022-01-21 19:00:00,2022-01-21 20:00:00,40,0,4,5410,4560,10014,56802
2022-01-21 20:00:00,2022-01-21 21:00:00,40,0,4,5551,4160,9755,53762
2022-01-21 21:00:00,2022-01-21 22:00:00,40,0,4,5213,4006,9263,50796
2022-01-21 22:00:00,2022-01-21 23:00:00,40,0,4,5305,3980,9329,48343
2022-01-21 23:00:00,2022-01-22 00:00:00,41,0,4,4038,3797,7880,45925
2022-01-22 00:00:00,2022-01-22 01:00:00,41,0,4,3394,3836,7275,43972
2022-01-22 01:00:00,2022-01-22 02:00:00,41,0,4,3096,3520,6661,42997
2022-01-22 02:00:00,2022-01-22 03:00:00,40,0,4,2651,2944,5639,42462
2022-01-22 03:00:00,2022-01-22 04:00:00,40,0,4,2549,2400,4993,42393
2022-01-22 04:00:00,2022-01-22 05:00:00,40,0,4,2109,2229,4382,43214
2022-01-22 05:00:00,2022-01-22 06:00:00,40,0,4,2331,2405,4780,45347
2022-01-22 06:00:00,2022-01-22 07:00:00,40,0,4,1979,2490,4513,48806
2022-01-22 07:00:00,2022-01-22 08:00:00,40,0,8,1594,2271,3913,51725
2022-01-22 08:00:00,2022-01-22 09:00:00,40,0,54,1240,1996,3330,54181
2022-01-22 09:00:00,2022-01-22 10:00:00,40,0,125,828,2116,3109,55473
2022-01-22 10:00:00,2022-01-22 11:00:00,40,0,162,835,2037,3074,55722
2022-01-22 11:00:00,2022-01-22 12:00:00,40,0,120,1031,2201,3392,55562
2022-01-22 12:00:00,2022-01-22 13:00:00,40,0,85,1117,2080,3322,55290
2022-01-22 13:00:00,2022-01-22 14:00:00,40,0,71,1026,1986,3123,55089
2022-01-22 14:00:00,2022-01-22 15:00:00,40,0,38,835,1883,2796,55083
2022-01-22 15:00:00,2022-01-22 16:00:00,40,0,8,1107,1760,2915,56510
2022-01-22 16:00:00,2022-01-22 17:00:00,40,0,4,946,1632,2622,59461
2022-01-22 17:00:00,2022-01-22 18:00:00,40,0,4,735,1466,2245,58230
2022-01-22 18:00:00,2022-01-22 19:00:00,42,0,4,459,1386,1891,56009
2022-01-22 19:00:00,2022-01-22 20:00:00,44,0,4,484,1160,1692,53081
2022-01-22 20:00:00,2022-01-22 21:00:00,44,0,4,425,858,1331,50581
2022-01-22 21:00:00,2022-01-22 22:00:00,44,0,4,600,788,1436,48426
2022-01-22 22:00:00,2022-01-22 23:00:00,42,0,4,470,633,1149,46531
2022-01-22 23:00:00,2022-01-23 00:00:00,42,0,4,278,536,860,44913
2022-01-23 00:00:00,2022-01-23 01:00:00,42,0,4,238,446,730,43537
2022-01-23 01:00:00,2022-01-23 02:00:00,43,0,4,206,456,709,42612
2022-01-23 02:00:00,2022-01-23 03:00:00,42,0,4,140,421,607,42176
2022-01-23 03:00:00,2022-01-23 04:00:00,40,0,4,93,434,571,42298
2022-01-23 04:00:00,2022-01-23 05:00:00,40,0,4,100,428,572,42723
2022-01-23 05:00:00,2022-01-23 06:00:00,40,0,4,103,416,563,43618
2022-01-23 06:00:00,2022-01-23 07:00:00,40,0,4,152,417,613,45654
2022-01-23 07:00:00,2022-01-23 08:00:00,40,0,12,166,405,623,48183
2022-01-23 08:00:00,2022-01-23 09:00:00,40,0,77,211,408,736,50528
2022-01-23 09:00:00,2022-01-23 10:00:00,40,0,150,256,398,844,51204
2022-01-23 10:00:00,2022-01-23 11:00:00,40,0,196,230,432,898,51476
2022-01-23 11:00:00,2022-01-23 12:00:00,41,0,164,229,483,917,51621
2022-01-23 12:00:00,2022-01-23 13:00:00,41,0,117,261,570,989,51503
2022-01-23 13:00:00,2022-01-23 14:00:00,41,0,77,305,570,993,51896
2022-01-23 14:00:00,2022-01-23 15:00:00,42,0,30,189,471,732,52531
2022-01-23 15:00:00,2022-01-23 16:00:00,40,0,5,143,397,585,54525
2022-01-23 16:00:00,2022-01-23 17:00:00,40,0,4,171,408,623,58966
2022-01-23 17:00:00,2022-01-23 18:00:00,44,0,4,303,531,882,57518
2022-01-23 18:00:00,2022-01-23 19:00:00,42,0,4,490,552,1088,55278
2022-01-23 19:00:00,2022-01-23 20:00:00,44,0,4,592,511,1151,52954
2022-01-23 20:00:00,2022-01-23 21:00:00,41,0,4,738,507,1290,50962
2022-01-23 21:00:00,2022-01-23 22:00:00,40,0,4,658,501,1203,48653
2022-01-23 22:00:00,2022-01-23 23:00:00,40,0,4,718,481,1243,46289
2022-01-23 23:00:00,2022-01-24 00:00:00,40,0,4,1019,499,1562,44870
2022-01-24 00:00:00,2022-01-24 01:00:00,43,0,4,1207,535,1789,43915
2022-01-24 01:00:00,2022-01-24 02:00:00,43,0,4,1054,518,1619,43413
2022-01-24 02:00:00,2022-01-24 03:00:00,44,0,4,1037,468,1553,43290
2022-01-24 03:00:00,2022-01-24 04:00:00,44,0,4,964,401,1413,44199
2022-01-24 04:00:00,2022-01-24 05:00:00,42,0,4,831,384,1261,47068
2022-01-24 05:00:00,2022-01-24 06:00:00,40,0,4,743,379,1166,52173
2022-01-24 06:00:00,2022-01-24 07:00:00,40,0,4,625,359,1028,59297
2022-01-24 07:00:00,2022-01-24 08:00:00,41,0,4,574,358,977,64025
2022-01-24 08:00:00,2022-01-24 09:00:00,44,0,28,525,358,955,64882
2022-01-24 09:00:00,2022-01-24 10:00:00,44,0,59,576,365,1044,63624
2022-01-24 10:00:00,2022-01-24 11:00:00,40,0,83,525,347,995,62008
2022-01-24 11:00:00,2022-01-24 12:00:00,40,0,97,529,352,1018,61026
2022-01-24 12:00:00,2022-01-24 13:00:00,40,0,87,550,366,1043,60899
2022-01-24 13:00:00,2022-01-24 14:00:00,40,0,65,429,369,903,61182
2022-01-24 14:00:00,2022-01-24 15:00:00,40,0,33,309,367,749,62337
2022-01-24 15:00:00,2022-01-24 16:00:00,40,0,6,259,360,665,64072
2022-01-24 16:00:00,2022-01-24 17:00:00,40,0,4,262,356,662,67371
2022-01-24 17:00:00,2022-01-24 18:00:00,40,0,4,224,382,650,64949
2022-01-24 18:00:00,2022-01-24 19:00:00,40,0,4,174,404,622,62199
2022-01-24 19:00:00,2022-01-24 20:00:00,40,0,4,158,419,621,58995
2022-01-24 20:00:00,2022-01-24 21:00:00,40,0,4,165,462,671,55828
2022-01-24 21:00:00,2022-01-24 22:00:00,40,0,4,239,447,730,52696
2022-01-24 22:00:00,2022-01-24 23:00:00,40,0,4,220,396,660,49722
2022-01-24 23:00:00,2022-01-25 00:00:00,40,0,4,186,415,645,47327
2022-01-25 00:00:00,2022-01-25 01:00:00,40,0,4,90,420,554,46004
2022-01-25 01:00:00,2022-01-25 02:00:00,41,0,4,95,398,538,45478
2022-01-25 02:00:00,2022-01-25 03:00:00,41,0,4,74,395,514,45254
2022-01-25 03:00:00,2022-01-25 04:00:00,40,0,4,69,394,507,45947
2022-01-25 04:00:00,2022-01-25 05:00:00,40,0,4,82,376,502,48574
2022-01-25 05:00:00,2022-01-25 06:00:00,40,0,4,81,369,494,53724
2022-01-25 06:00:00,2022-01-25 07:00:00,40,0,4,85,359,488,60406
2022-01-25 07:00:00,2022-01-25 08:00:00,40,0,3,104,345,492,64247
2022-01-25 08:00:00,2022-01-25 09:00:00,40,0,16,94,334,484,65236
2022-01-25 09:00:00,2022-01-25 10:00:00,40,0,41,89,373,543,65066
2022-01-25 10:00:00,2022-01-25 11:00:00,40,0,59,85,379,563,64265
2022-01-25 11:00:00,2022-01-25 12:00:00,40,0,69,105,393,607,63664
2022-01-25 12:00:00,2022-01-25 13:00:00,40,0,77,157,465,739,63430
2022-01-25 13:00:00,2022-01-25 14:00:00,40,0,59,149,489,737,63146
2022-01-25 14:00:00,2022-01-25 15:00:00,40,0,30,176,461,707,63613
2022-01-25 15:00:00,2022-01-25 16:00:00,40,0,5,279,488,812,64918
2022-01-25 16:00:00,2022-01-25 17:00:00,40,0,4,300,566,910,67329
2022-01-25 17:00:00,2022-01-25 18:00:00,40,0,4,344,542,930,64883
2022-01-25 18:00:00,2022-01-25 19:00:00,40,0,4,312,501,857,62290
2022-01-25 19:00:00,2022-01-25 20:00:00,40,0,4,363,481,888,59293
2022-01-25 20:00:00,2022-01-25 21:00:00,40,0,4,456,480,980,56284
2022-01-25 21:00:00,2022-01-25 22:00:00,40,0,4,623,633,1300,52707
2022-01-25 22:00:00,2022-01-25 23:00:00,39,0,4,1224,600,1867,49947
2022-01-25 23:00:00,2022-01-26 00:00:00,39,0,4,1904,681,2628,47749
2022-01-26 00:00:00,2022-01-26 01:00:00,40,0,4,2038,706,2788,45851
2022-01-26 01:00:00,2022-01-26 02:00:00,40,0,4,2147,1115,3306,45324
2022-01-26 02:00:00,2022-01-26 03:00:00,40,0,4,2873,1679,4596,45074
2022-01-26 03:00:00,2022-01-26 04:00:00,40,0,4,3220,1668,4932,45599
2022-01-26 04:00:00,2022-01-26 05:00:00,40,0,4,2998,1954,4996,47919
2022-01-26 05:00:00,2022-01-26 06:00:00,40,0,4,2929,2476,5449,52667
2022-01-26 06:00:00,2022-01-26 07:00:00,40,0,4,3240,2379,5663,59806
2022-01-26 07:00:00,2022-01-26 08:00:00,40,0,3,2728,2430,5201,64188
2022-01-26 08:00:00,2022-01-26 09:00:00,40,0,15,2394,2555,5004,65408
2022-01-26 09:00:00,2022-01-26 10:00:00,40,0,39,2452,2245,4776,65428
2022-01-26 10:00:00,2022-01-26 11:00:00,41,0,71,3224,1877,5213,64725
2022-01-26 11:00:00,2022-01-26 12:00:00,40,0,95,3391,1645,5171,63730
2022-01-26 12:00:00,2022-01-26 13:00:00,40,0,119,3228,2134,5521,63789
2022-01-26 13:00:00,2022-01-26 14:00:00,40,0,102,3062,2456,5660,63680
2022-01-26 14:00:00,2022-01-26 15:00:00,40,0,61,3244,3111,6456,63730
2022-01-26 15:00:00,2022-01-26 16:00:00,40,0,13,3618,3732,7403,64826
2022-01-26 16:00:00,2022-01-26 17:00:00,40,0,4,4075,4303,8422,67372
2022-01-26 17:00:00,2022-01-26 18:00:00,40,0,4,5196,5087,10327,64744
2022-01-26 18:00:00,2022-01-26 19:00:00,40,0,4,6161,6012,12217,62100
2022-01-26 19:00:00,2022-01-26 20:00:00,40,0,4,6156,6541,12741,58902
2022-01-26 20:00:00,2022-01-26 21:00:00,40,0,4,7265,7209,14518,55368
2022-01-26 21:00:00,2022-01-26 22:00:00,40,0,4,8125,7091,15260,51499
2022-01-26 22:00:00,2022-01-26 23:00:00,40,0,4,8534,7159,15737,48971
2022-01-26 23:00:00,2022-01-27 00:00:00,40,0,4,8339,7415,15798,46721
2022-01-27 00:00:00,2022-01-27 01:00:00,40,0,4,8631,7428,16103,45289
2022-01-27 01:00:00,2022-01-27 02:00:00,41,0,4,8780,7625,16450,44319
2022-01-27 02:00:00,2022-01-27 03:00:00,40,0,4,8782,7837,16663,43847
2022-01-27 03:00:00,2022-01-27 04:00:00,40,0,4,8762,8019,16825,44446
2022-01-27 04:00:00,2022-01-27 05:00:00,40,0,4,8807,8056,16907,46847
2022-01-27 05:00:00,2022-01-27 06:00:00,40,0,4,8742,7941,16727,51328
2022-01-27 06:00:00,2022-01-27 07:00:00,40,0,4,8803,7647,16494,58087
2022-01-27 07:00:00,2022-01-27 08:00:00,40,0,4,8755,7616,16415,62303
2022-01-27 08:00:00,2022-01-27 09:00:00,40,0,30,8697,7428,16195,63371
2022-01-27 09:00:00,2022-01-27 10:00:00,40,0,69,8671,7384,16164,62868
2022-01-27 10:00:00,2022-01-27 11:00:00,41,0,126,8610,7288,16065,62250
2022-01-27 11:00:00,2022-01-27 12:00:00,40,0,156,8644,7254,16094,60972
2022-01-27 12:00:00,2022-01-27 13:00:00,40,0,173,8488,7344,16045,60157
2022-01-27 13:00:00,2022-01-27 14:00:00,40,0,147,8102,7456,15745,59862
2022-01-27 14:00:00,2022-01-27 15:00:00,40,0,107,7536,7326,15009,60286
2022-01-27 15:00:00,2022-01-27 16:00:00,40,0,22,7162,7292,14516,62065
2022-01-27 16:00:00,2022-01-27 17:00:00,40,0,5,6418,7131,13594,65265
